City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Hofn,IS,2021-07-18 15:04:49,64.2539,-15.2082,53.98,83,34,13.06
594,Bure,ET,2021-07-18 15:04:49,10.7,37.0667,60.35,93,95,2.37
595,Kargasok,RU,2021-07-18 15:04:50,59.0556,80.8572,56.39,87,37,5.46
596,Kruisfontein,ZA,2021-07-18 15:04:50,-34.0033,24.7314,67.15,25,0,4.63
597,Cape Town,ZA,2021-07-18 14:59:53,-33.9258,18.4232,77.41,29,0,13.8
598,Avarua,CK,2021-07-18 15:04:51,-21.2078,-159.775,75.25,83,11,5.75
599,Vokhma,RU,2021-07-18 15:04:51,58.9303,46.7586,78.03,49,0,3.13
600,Tiznit,MA,2021-07-18 15:04:51,29.5833,-9.5,103.5,8,3,16.91
601,Mokhsogollokh,RU,2021-07-18 15:04:52,61.4681,128.9203,62.28,71,7,2.35
602,Ahipara,NZ,2021-07-18 15:04:52,-35.1667,173.1667,56.17,91,19,16.64
603,Hermanus,ZA,2021-07-18 15:00:44,-34.4187,19.2345,67.8,60,6,2.19
604,Luderitz,NA,2021-07-18 15:04:52,-26.6481,15.1594,75.56,35,0,8.72
605,Hilo,US,2021-07-18 15:00:27,19.7297,-155.09,72.81,95,79,4.43
606,Vila Franca Do Campo,PT,2021-07-18 15:04:53,37.7167,-25.4333,73.81,62,1,9.37
607,Arraial Do Cabo,BR,2021-07-18 15:04:54,-22.9661,-42.0278,75.06,83,75,10.36
608,San Patricio,US,2021-07-18 15:04:54,28.017,-97.5169,88.88,67,7,6.51
609,Tigil,RU,2021-07-18 15:04:54,57.8,158.6667,53.28,96,100,6.78
610,Fukue,JP,2021-07-18 15:04:55,32.6881,128.8419,79.61,84,100,10.47
611,Esperance,AU,2021-07-18 15:04:55,-33.8667,121.9,55.02,82,15,13.87
612,Vao,NC,2021-07-18 15:04:55,-22.6667,167.4833,69.87,76,100,16.46
613,Kommunar,RU,2021-07-18 15:04:56,59.6206,30.39,81.93,32,0,6.38
614,Lorengau,PG,2021-07-18 15:01:16,-2.0226,147.2712,80.28,78,99,4.27
615,East London,ZA,2021-07-18 15:04:56,-33.0153,27.9116,66.06,61,1,19.46
616,Mardin,TR,2021-07-18 15:04:56,37.3131,40.7436,100.51,11,0,9.22
617,Darhan,MN,2021-07-18 15:04:57,49.4867,105.9228,60.24,93,100,6.91
618,Ilulissat,GL,2021-07-18 15:04:57,69.2167,-51.1,53.62,50,75,5.75
619,Jaszkiser,HU,2021-07-18 15:04:57,47.45,20.2167,91.4,31,47,8.37
620,Sorland,NO,2021-07-18 15:04:58,67.667,12.6934,51.66,86,100,16.44
621,Fortuna,US,2021-07-18 15:01:15,40.5982,-124.1573,55.92,94,90,1.01
622,Jamestown,US,2021-07-18 15:01:02,42.097,-79.2353,72.18,78,87,9.08
623,Atar,MR,2021-07-18 15:04:58,20.5169,-13.0499,112.6,11,11,8.48
624,Bilibino,RU,2021-07-18 15:04:59,68.0546,166.4372,43.93,77,100,1.92
625,Kapaa,US,2021-07-18 15:04:59,22.0752,-159.319,79.12,83,75,16.11
626,Chalus,IR,2021-07-18 15:04:59,36.655,51.4204,85.08,76,20,4.23
627,Ballina,AU,2021-07-18 15:05:00,-28.8667,153.5667,51.78,73,91,6.04
628,Manggar,ID,2021-07-18 15:05:00,-2.8833,108.2667,81.3,80,77,7.4
629,Nome,US,2021-07-18 15:02:52,64.5011,-165.4064,48.16,97,100,4.18
630,Albania,AL,2021-07-18 15:03:59,41.0,20.0,78.19,92,100,2.91
631,Suntar,RU,2021-07-18 15:05:01,62.1444,117.6319,72.27,64,96,8.05
632,Puerto Ayora,EC,2021-07-18 15:05:01,-0.7393,-90.3518,71.55,94,99,11.01
633,Stokmarknes,NO,2021-07-18 15:05:03,68.5646,14.9108,54.37,86,75,17.27
634,Nayoro,JP,2021-07-18 15:05:04,44.3506,142.4578,67.78,98,15,2.55
635,Alberton,CA,2021-07-18 15:05:04,46.8168,-64.0654,71.47,66,97,1.28
636,Hithadhoo,MV,2021-07-18 15:01:06,-0.6,73.0833,82.17,75,20,6.2
637,Severo-Kurilsk,RU,2021-07-18 15:05:05,50.6789,156.125,53.24,97,100,8.57
638,Saint-Philippe,RE,2021-07-18 15:00:58,-21.3585,55.7679,71.19,85,67,15.21
639,Lata,PT,2021-07-18 15:05:06,40.1629,-8.3327,86.49,46,0,11.99
640,Nova Venecia,BR,2021-07-18 15:02:58,-18.7106,-40.4006,86.25,35,0,5.3
641,Cayenne,GF,2021-07-18 15:00:07,4.9333,-52.3333,87.84,73,75,3.0
642,Kamenka,RU,2021-07-18 15:05:06,51.3223,42.7678,86.2,43,29,7.56
643,Bethel,US,2021-07-18 15:05:06,41.3712,-73.414,80.04,88,90,4.61
644,Lagos,NG,2021-07-18 15:03:54,6.5833,3.75,82.22,69,100,9.1
645,Kochinda,IN,2021-07-18 15:05:07,21.7333,84.35,83.66,69,89,5.37
646,Victoria,HK,2021-07-18 15:04:44,22.2855,114.1577,84.96,88,100,1.01
647,Oussouye,SN,2021-07-18 15:05:07,12.485,-16.5469,88.09,61,98,7.09
648,Taitung,TW,2021-07-18 15:05:08,22.7583,121.1444,81.27,79,100,2.93
649,Tuktoyaktuk,CA,2021-07-18 15:01:19,69.4541,-133.0374,45.03,89,72,15.9
650,Klaksvik,FO,2021-07-18 15:05:08,62.2266,-6.589,52.72,85,15,5.48
651,Port Alfred,ZA,2021-07-18 15:05:09,-33.5906,26.891,66.0,59,34,17.29
652,Katsuura,JP,2021-07-18 15:00:56,35.1333,140.3,81.1,93,49,8.93
653,Hami,CN,2021-07-18 15:05:09,42.8,93.45,82.4,30,100,10.65
654,Trebukhiv,UA,2021-07-18 15:05:09,50.4843,30.903,89.13,47,40,8.95
655,Labuhan,ID,2021-07-18 15:05:10,-6.8844,112.2051,78.53,79,8,6.22
656,Faya,SA,2021-07-18 15:05:10,18.3851,42.4509,75.72,36,90,12.15
657,Pelym,RU,2021-07-18 15:05:11,61.0108,61.9978,73.81,54,54,7.45
658,Bluff,NZ,2021-07-18 15:05:11,-46.6,168.3333,44.65,88,67,9.26
659,Hasaki,JP,2021-07-18 15:01:09,35.7333,140.8333,75.6,94,21,11.25
660,Mataura,NZ,2021-07-18 15:05:12,-46.1927,168.8643,42.22,97,79,4.12
661,Mount Isa,AU,2021-07-18 15:01:03,-20.7333,139.5,55.17,47,7,6.91
662,Beloha,MG,2021-07-18 15:02:46,-25.1667,45.05,71.51,67,0,11.39
663,Olafsvik,IS,2021-07-18 15:05:12,64.8945,-23.7142,51.66,82,63,12.57
664,Longyearbyen,SJ,2021-07-18 15:05:13,78.2186,15.6401,40.84,100,75,5.75
665,Port Moresby,PG,2021-07-18 15:05:13,-9.4431,147.1797,75.51,89,37,5.37
666,Mitsamiouli,KM,2021-07-18 15:05:13,-11.3847,43.2844,77.4,70,19,12.53
667,Souillac,MU,2021-07-18 15:05:14,-20.5167,57.5167,68.36,72,42,15.82
668,Bambous Virieux,MU,2021-07-18 15:05:14,-20.3428,57.7575,68.22,69,81,17.05
669,Chulman,RU,2021-07-18 15:05:14,56.8479,124.9104,60.49,65,100,3.13
670,Mar Del Plata,AR,2021-07-18 15:02:31,-38.0023,-57.5575,51.1,48,60,14.0
671,Mokhotlong,LS,2021-07-18 15:05:15,-29.2894,29.0675,48.11,23,0,3.67
672,Pocatello,US,2021-07-18 15:00:32,42.8713,-112.4455,84.67,20,5,7.0
673,Solnechnyy,RU,2021-07-18 15:05:16,50.7214,136.6319,68.9,74,100,3.47
674,Port Elizabeth,ZA,2021-07-18 15:01:16,-33.918,25.5701,68.2,40,0,10.25
675,Cap Malheureux,MU,2021-07-18 15:05:16,-19.9842,57.6142,68.47,82,4,8.01
676,Willowmore,ZA,2021-07-18 15:05:17,-33.2926,23.4895,63.45,22,0,8.05
677,Hobart,AU,2021-07-18 15:00:44,-42.8794,147.3294,51.06,79,100,7.0
678,Ilheus,BR,2021-07-18 15:05:17,-14.7889,-39.0494,80.67,57,0,6.71
679,Artesia,US,2021-07-18 15:05:18,33.8658,-118.0831,82.08,80,1,1.01
680,Sitka,US,2021-07-18 15:05:18,57.0531,-135.33,57.09,88,75,3.44
681,Tabou,CI,2021-07-18 15:05:18,4.423,-7.3528,79.93,66,78,7.94
682,Kodiak,US,2021-07-18 15:05:19,57.79,-152.4072,58.51,77,1,4.61
683,Astara,AZ,2021-07-18 15:05:19,38.5,48.6667,77.7,58,14,0.78
684,Mahebourg,MU,2021-07-18 15:01:06,-20.4081,57.7,68.25,69,74,17.29
685,Faanui,PF,2021-07-18 15:05:20,-16.4833,-151.75,79.36,72,100,23.06
686,Egvekinot,RU,2021-07-18 15:03:28,66.3167,-179.1667,42.21,97,100,4.83
687,Sovetskiy,RU,2021-07-18 15:05:20,61.3614,63.5842,69.76,66,68,1.32
688,Yulara,AU,2021-07-18 15:05:20,-25.2406,130.9889,46.24,66,0,3.44
689,Ponta Do Sol,PT,2021-07-18 15:05:21,32.6667,-17.1,84.7,70,2,3.6
690,Sakakah,SA,2021-07-18 15:05:21,29.9697,40.2064,108.25,9,0,3.89
691,Tessalit,ML,2021-07-18 15:05:21,20.1986,1.0114,109.15,9,47,2.89
692,Camacha,PT,2021-07-18 15:05:22,33.0833,-16.3333,77.76,64,20,14.97
693,Rawson,AR,2021-07-18 15:05:22,-43.3002,-65.1023,45.81,51,7,18.01
694,Paragominas,BR,2021-07-18 15:05:22,-2.9667,-47.4833,90.81,47,17,3.29
695,Saint-Pierre,RE,2021-07-18 15:05:23,-21.3393,55.4781,71.28,85,90,14.97
696,Vardo,NO,2021-07-18 15:02:04,70.3705,31.1107,57.4,82,75,3.44
697,Antalaha,MG,2021-07-18 15:05:23,-14.9003,50.2788,72.36,78,18,12.28
698,Pochutla,MX,2021-07-18 15:05:24,15.7432,-96.4661,83.82,63,100,0.85
699,Antigonish,CA,2021-07-18 15:01:50,45.6169,-61.9986,81.12,52,58,5.1
700,Vidim,RU,2021-07-18 15:05:24,56.4088,103.1106,56.1,73,33,1.61
701,Thinadhoo,MV,2021-07-18 15:03:12,0.5333,72.9333,82.8,69,20,1.3
702,Fairbanks,US,2021-07-18 15:01:50,64.8378,-147.7164,64.22,78,90,3.0
703,Tautira,PF,2021-07-18 15:01:40,-17.7333,-149.15,71.62,76,100,23.98
704,Sabla,NG,2021-07-18 15:05:25,12.7525,4.7077,96.22,36,41,9.78
705,Nantucket,US,2021-07-18 15:03:19,41.2835,-70.0995,82.26,78,75,11.5
706,Suez,EG,2021-07-18 15:05:26,29.9737,32.5263,102.92,18,0,5.77
707,Bac Lieu,VN,2021-07-18 15:05:26,9.285,105.7244,76.21,83,100,5.1
708,Port-Gentil,GA,2021-07-18 15:01:11,-0.7193,8.7815,75.63,75,12,10.31
709,Kailua,US,2021-07-18 15:02:08,21.4022,-157.7394,78.03,72,22,20.0
710,Jibuti,DJ,2021-07-18 15:04:07,11.5,42.5,89.02,24,39,5.21
711,Bowen,AU,2021-07-18 15:05:27,-20.0167,148.2333,60.89,71,19,6.64
712,Tsaratanana,MG,2021-07-18 15:05:27,-16.7833,47.65,72.19,62,26,9.64
713,Beringovskiy,RU,2021-07-18 15:05:27,63.05,179.3167,49.19,91,13,9.24
714,Shakawe,BW,2021-07-18 15:05:28,-18.3667,21.85,73.81,19,1,7.27
715,Port Lincoln,AU,2021-07-18 15:00:48,-34.7333,135.8667,53.02,82,98,11.59
716,Tura,IN,2021-07-18 15:01:55,25.5198,90.2201,75.79,96,100,3.4
717,Rawlins,US,2021-07-18 15:05:19,41.7911,-107.2387,71.82,37,1,4.61
718,Meulaboh,ID,2021-07-18 15:05:29,4.1363,96.1285,78.3,78,23,1.39
719,Carutapera,BR,2021-07-18 15:05:29,-1.195,-46.02,86.13,64,9,5.35
720,Chazuta,PE,2021-07-18 15:05:29,-6.5742,-76.1367,81.45,76,88,1.7
721,Mungwi,ZM,2021-07-18 15:05:30,-10.1732,31.3694,71.98,27,67,7.2
722,Namibe,AO,2021-07-18 15:05:30,-15.1961,12.1522,72.16,75,5,9.66
723,Omboue,GA,2021-07-18 15:05:30,-1.5746,9.2618,77.94,68,8,11.88
724,Nhulunbuy,AU,2021-07-18 15:03:15,-12.2333,136.7667,74.01,83,6,8.05
725,Port Hardy,CA,2021-07-18 15:03:11,50.6996,-127.4199,54.73,81,70,2.95
726,Havelock,US,2021-07-18 15:05:31,34.8791,-76.9013,87.98,79,92,5.99
727,Bardiyah,LY,2021-07-18 15:05:31,31.7561,25.0865,81.09,62,0,15.28
728,Poum,NC,2021-07-18 15:05:32,-20.2333,164.0167,73.69,82,42,18.72
729,Buraydah,SA,2021-07-18 15:05:32,26.326,43.975,99.45,16,78,21.7
730,Axim,GH,2021-07-18 15:05:32,4.8699,-2.2405,80.08,65,83,9.37
731,Lagoa,PT,2021-07-18 15:05:33,39.05,-27.9833,68.54,72,0,17.52
732,Codrington,AU,2021-07-18 15:02:29,-38.2667,141.9667,46.94,95,100,8.48
733,Barentu,ER,2021-07-18 15:05:33,15.1139,37.5928,76.73,59,98,7.83
734,Santarem,BR,2021-07-18 15:03:58,-2.4431,-54.7083,90.14,47,8,5.99
735,Sao Joao Da Barra,BR,2021-07-18 15:02:59,-21.6403,-41.0511,77.67,64,0,6.29
736,Bocas Del Toro,PA,2021-07-18 15:05:34,9.3333,-82.25,85.08,77,100,9.6
737,Castro,BR,2021-07-18 15:01:13,-24.7911,-50.0119,53.76,53,6,12.17
738,Yingkou,CN,2021-07-18 15:05:34,40.6648,122.2283,74.93,88,6,5.95
739,Richards Bay,ZA,2021-07-18 15:00:45,-28.783,32.0377,63.91,65,0,4.21
740,Cherskiy,RU,2021-07-18 15:05:35,68.75,161.3,45.7,61,100,5.61
741,Ponta Delgada,PT,2021-07-18 15:03:10,37.7333,-25.6667,74.12,68,20,11.5
742,Lieto,FI,2021-07-18 15:05:36,60.5103,22.4618,73.02,45,0,11.5
743,San Vicente,AR,2021-07-18 15:05:36,-26.6167,-54.1333,49.48,35,0,6.31
744,Urumqi,CN,2021-07-18 15:05:36,43.801,87.6005,74.35,33,0,2.24
745,Huarmey,PE,2021-07-18 15:05:37,-10.0681,-78.1522,67.53,71,49,7.58
746,La Orilla,MX,2021-07-18 15:05:37,17.9833,-102.2333,79.7,87,100,3.91
747,Marzuq,YE,2021-07-18 15:05:37,14.4,46.4667,84.72,44,72,8.86
748,Hualmay,PE,2021-07-18 15:05:38,-11.0964,-77.6139,66.27,72,30,8.7
749,Luau,AO,2021-07-18 15:05:38,-10.7073,22.2247,81.88,18,30,5.41
750,Lompoc,US,2021-07-18 15:05:38,34.6391,-120.4579,64.08,97,90,0.0
751,Tombouctou,ML,2021-07-18 15:05:39,20.0,-3.0,112.6,8,8,4.65
752,Broome,US,2021-07-18 15:02:51,42.2506,-75.833,69.01,96,90,1.99
753,Pacific Grove,US,2021-07-18 15:02:56,36.6177,-121.9166,68.16,94,40,1.01
754,Oranjemund,NA,2021-07-18 15:05:39,-28.55,16.4333,77.92,26,0,8.3
755,Yellowknife,CA,2021-07-18 15:05:40,62.456,-114.3525,61.29,66,64,5.17
756,Alta Floresta,BR,2021-07-18 15:05:40,-9.8756,-56.0861,93.72,24,0,6.85
757,Kalmunai,LK,2021-07-18 15:05:41,7.4167,81.8167,82.08,77,65,5.08
758,Salalah,OM,2021-07-18 15:05:41,17.0151,54.0924,77.09,94,90,6.91
759,Lewisporte,CA,2021-07-18 15:05:41,49.2499,-55.0482,80.13,37,6,8.5
760,Saint George,US,2021-07-18 15:05:42,37.1041,-113.5841,92.53,47,20,3.44
761,Alofi,NU,2021-07-18 15:05:42,-19.0595,-169.9187,76.53,77,21,18.63
762,Turukhansk,RU,2021-07-18 15:05:42,65.8167,87.9833,56.28,66,100,5.06
763,Bagn,NO,2021-07-18 15:05:43,60.8225,9.5521,67.62,42,98,6.35
764,Mount Gambier,AU,2021-07-18 15:05:43,-37.8333,140.7667,45.43,98,100,5.32
765,Aklavik,CA,2021-07-18 15:05:43,68.2191,-135.0107,57.92,78,97,15.14
766,Hella,NO,2021-07-18 15:05:44,67.2,14.4333,51.76,89,75,23.02
767,Arrecife,ES,2021-07-18 15:05:44,28.963,-13.5477,94.98,34,0,20.71
768,Moerai,PF,2021-07-18 15:05:44,-22.4333,-151.3333,74.17,80,100,29.33
769,Paracuru,BR,2021-07-18 15:05:45,-3.41,-39.0306,86.02,57,85,14.58
770,Butaritari,KI,2021-07-18 15:05:45,3.0707,172.7902,81.93,79,97,11.9
771,Xai-Xai,MZ,2021-07-18 15:05:46,-25.0519,33.6442,67.68,56,62,11.63
772,Minot,US,2021-07-18 15:05:46,48.2325,-101.2963,82.62,66,1,5.99
773,Bonthe,SL,2021-07-18 15:03:06,7.5264,-12.505,80.64,78,100,7.99
774,Xinpu,CN,2021-07-18 15:05:46,34.5997,119.1594,73.92,95,8,6.91
775,Zhanakorgan,KZ,2021-07-18 15:05:47,43.9098,67.2495,91.65,13,0,10.51
776,Port Augusta,AU,2021-07-18 15:05:47,-32.5,137.7667,41.14,55,100,3.94
777,Corowa,AU,2021-07-18 15:05:47,-36.0333,146.3833,47.41,91,100,2.28
778,Sangar,RU,2021-07-18 15:05:48,63.9242,127.4739,56.57,66,100,2.55
779,Aguada De Pasajeros,CU,2021-07-18 15:05:48,22.385,-80.8508,86.14,56,0,10.74
780,Bredasdorp,ZA,2021-07-18 15:05:48,-34.5322,20.0403,67.28,62,4,2.53
781,Bermeo,ES,2021-07-18 15:05:49,43.4209,-2.7215,84.85,68,0,6.06
782,Pag,HR,2021-07-18 15:05:49,44.445,15.0575,86.58,64,62,12.12
783,Lumeje,AO,2021-07-18 15:05:49,-11.55,20.7833,79.74,19,21,8.32
784,Bengkulu,ID,2021-07-18 15:05:50,-3.8004,102.2655,76.93,89,17,4.41
785,Kaitangata,NZ,2021-07-18 15:05:50,-46.2817,169.8464,45.19,91,98,7.11
786,Husavik,IS,2021-07-18 15:05:51,66.0449,-17.3389,57.36,71,17,6.13
787,Hearst,CA,2021-07-18 15:05:51,49.6835,-83.6665,66.67,56,0,4.83
788,Orje,NO,2021-07-18 15:05:51,59.4802,11.6602,75.79,39,98,5.28
789,Wanning,CN,2021-07-18 15:05:52,18.8003,110.3967,79.92,87,100,2.62
790,Dubbo,AU,2021-07-18 15:04:49,-32.25,148.6167,37.53,93,40,3.44
791,Salinopolis,BR,2021-07-18 15:03:43,-0.6136,-47.3561,84.87,67,4,9.33
792,Antofagasta,CL,2021-07-18 15:05:52,-23.65,-70.4,66.22,58,87,3.89
793,Georgetown,MY,2021-07-18 15:05:53,5.4112,100.3354,84.88,60,20,4.61
794,Barrie,CA,2021-07-18 15:05:53,44.4001,-79.6663,80.51,77,67,8.61
795,Pitea,SE,2021-07-18 15:05:53,65.3172,21.4794,69.1,47,94,8.5
796,Provideniya,RU,2021-07-18 15:01:14,64.3833,-173.3,46.74,99,100,4.94
797,Luganville,VU,2021-07-18 15:01:15,-15.5333,167.1667,76.41,80,16,4.32
798,Port Shepstone,ZA,2021-07-18 15:05:54,-30.7414,30.455,65.16,70,0,12.48
799,Tasiilaq,GL,2021-07-18 15:01:23,65.6145,-37.6368,44.76,73,100,4.92
800,Xihua,CN,2021-07-18 15:05:55,33.7833,114.5167,76.66,92,74,10.4
801,Narsaq,GL,2021-07-18 15:05:55,60.9167,-46.05,55.62,99,100,5.26
802,Freeport,US,2021-07-18 15:02:21,40.6576,-73.5832,84.06,85,75,5.99
803,Ginir,ET,2021-07-18 15:05:56,7.1333,40.7,65.07,64,65,8.72
804,Chippewa Falls,US,2021-07-18 15:05:56,44.9369,-91.3929,77.72,70,1,0.0
805,Barabash,RU,2021-07-18 15:05:57,43.2,131.4833,74.88,99,48,2.28
806,Aksarka,RU,2021-07-18 15:05:57,66.5606,67.7975,64.49,74,59,9.08
807,College,US,2021-07-18 15:05:57,64.8569,-147.8028,61.59,75,75,4.61
808,Saint-Augustin,CA,2021-07-18 15:05:58,51.226,-58.6502,74.41,40,0,11.61
809,Dennis,US,2021-07-18 15:05:58,41.7354,-70.1939,83.8,92,1,1.01
810,Arman,RU,2021-07-18 15:01:24,59.7,150.1667,55.83,76,10,13.42
811,Eydhafushi,MV,2021-07-18 15:05:59,5.1033,73.0708,82.33,74,100,12.28
812,Moissac,FR,2021-07-18 15:05:59,44.1024,1.0945,89.91,38,1,9.62
813,Batagay-Alyta,RU,2021-07-18 15:05:59,67.8006,130.4114,48.87,63,53,5.37
814,Puerto Escondido,MX,2021-07-18 15:06:00,15.85,-97.0667,84.42,61,31,0.45
815,De Land,US,2021-07-18 15:06:00,29.0283,-81.3031,89.85,69,40,3.44
816,Suzhou,CN,2021-07-18 15:03:48,31.3114,120.6181,82.27,81,90,10.42
817,Talnakh,RU,2021-07-18 15:06:00,69.4865,88.3972,54.77,76,100,6.91
818,Buenos Aires,AR,2021-07-18 15:05:34,-34.6132,-58.3772,51.01,65,40,12.66
819,Shubarkuduk,KZ,2021-07-18 15:06:01,49.1447,56.4872,91.6,25,64,7.49
820,Puteyets,RU,2021-07-18 15:06:01,65.1716,57.091,66.85,54,100,2.33
821,Torbay,CA,2021-07-18 15:03:22,47.6666,-52.7314,76.87,56,31,10.13
822,Montijo,PT,2021-07-18 15:06:02,38.7067,-8.9739,77.54,59,20,16.11
823,Verkhoyansk,RU,2021-07-18 15:06:02,67.5447,133.385,49.77,53,30,3.29
824,Juan Lacaze,UY,2021-07-18 15:06:03,-34.4342,-57.4381,50.07,64,51,30.8
825,Cap-Aux-Meules,CA,2021-07-18 15:01:26,47.3821,-61.8597,63.61,77,96,3.87
826,Grand Gaube,MU,2021-07-18 15:06:03,-20.0064,57.6608,68.38,82,7,8.01
827,Muli,MV,2021-07-18 15:06:04,2.9167,73.5667,82.8,74,69,9.33
828,Hay River,CA,2021-07-18 15:06:04,60.8156,-115.7999,54.7,60,87,2.13
829,Coffs Harbour,AU,2021-07-18 15:06:04,-30.3,153.1333,46.13,100,7,3.44
830,Cidreira,BR,2021-07-18 15:06:05,-30.1811,-50.2056,52.88,51,0,24.25
831,Voskresenskoye,RU,2021-07-18 15:06:05,56.8381,45.4317,82.44,44,8,5.14
832,Mayuge,UG,2021-07-18 15:06:05,0.4597,33.4803,73.22,52,87,11.16
833,Portland,US,2021-07-18 15:02:56,45.5234,-122.6762,63.91,76,1,1.99
834,Yining,CN,2021-07-18 15:06:06,29.0361,114.5636,75.85,94,55,2.64
835,Turbat,PK,2021-07-18 15:01:39,26.0023,63.044,90.55,56,1,18.45
836,Lebu,CL,2021-07-18 15:06:06,-37.6167,-73.65,51.69,58,0,12.64
837,Ibb,YE,2021-07-18 15:06:07,13.9667,44.1833,71.2,58,99,16.37
838,Belaya Gora,RU,2021-07-18 15:06:07,68.5333,146.4167,41.23,70,76,4.0
839,Kirakira,SB,2021-07-18 15:02:06,-10.4544,161.9205,78.51,84,99,10.47
840,Sadabad,IN,2021-07-18 15:06:07,27.45,78.05,80.91,77,100,3.74
841,Emba,KZ,2021-07-18 15:06:08,48.8264,58.1442,89.38,29,82,7.63
842,Souris,CA,2021-07-18 15:06:09,49.6172,-100.2612,77.74,44,0,8.66
843,Sola,VU,2021-07-18 15:06:09,-13.8833,167.55,79.75,73,46,15.19
844,Gamba,GA,2021-07-18 15:06:09,-2.65,10.0,75.47,71,7,11.52
845,Port Macquarie,AU,2021-07-18 15:06:10,-31.4333,152.9167,46.38,71,59,6.29
846,San Cristobal,VE,2021-07-18 15:06:10,7.7669,-72.225,84.38,52,36,9.13
847,Pevek,RU,2021-07-18 15:06:11,69.7008,170.3133,36.55,85,100,3.0
848,Bonavista,CA,2021-07-18 15:06:11,48.6499,-53.1147,63.57,66,7,5.06
849,Biak,ID,2021-07-18 15:06:12,-0.9131,122.8766,75.67,87,97,4.25
850,Ola,RU,2021-07-18 15:06:12,59.5833,151.2833,55.27,84,97,8.99
851,Constitucion,CL,2021-07-18 15:06:12,-35.3333,-72.4167,54.68,42,0,3.6
852,Kieta,PG,2021-07-18 15:06:13,-6.2167,155.6333,79.47,81,100,4.29
853,Auki,SB,2021-07-18 15:06:13,-8.7676,160.7034,77.49,89,100,4.92
854,Rapid Valley,US,2021-07-18 15:06:13,44.0625,-103.1463,87.4,47,1,4.61
855,Mandan,US,2021-07-18 15:04:19,46.8267,-100.8896,82.38,92,1,10.36
856,Sagua La Grande,CU,2021-07-18 15:06:14,22.8067,-80.0756,86.99,63,18,13.69
857,Valencia,ES,2021-07-18 15:03:48,39.3333,-0.8333,91.69,32,1,9.78
858,Bucerias,MX,2021-07-18 15:06:14,20.75,-105.3333,82.98,74,90,4.61
859,Leshukonskoye,RU,2021-07-18 15:06:15,64.8989,45.7622,77.23,34,42,6.29
860,Ruteng,ID,2021-07-18 15:06:15,-8.6136,120.4721,59.9,85,97,1.19
861,Namatanai,PG,2021-07-18 15:02:19,-3.6667,152.4333,78.21,84,92,4.38
862,Kamaishi,JP,2021-07-18 15:06:16,39.2667,141.8833,74.66,88,7,4.45
863,Ostrovnoy,RU,2021-07-18 15:06:16,68.0531,39.5131,67.95,64,100,15.19
864,Strezhevoy,RU,2021-07-18 15:06:16,60.7333,77.5889,64.38,72,99,6.87
865,Bayir,TR,2021-07-18 15:06:17,37.2687,28.2167,86.83,27,0,12.66
866,Cockburn Town,TC,2021-07-18 15:06:17,21.4612,-71.1419,81.77,81,100,20.45
867,Yumen,CN,2021-07-18 15:02:57,40.2833,97.2,88.97,17,8,2.64
868,Yamada,JP,2021-07-18 15:06:18,39.4667,141.95,74.05,88,5,3.49
869,Ayan,RU,2021-07-18 15:06:18,56.45,138.1667,65.16,65,3,11.52
870,Christchurch,NZ,2021-07-18 15:02:18,-43.5333,172.6333,47.91,94,75,1.99
871,Aloleng,PH,2021-07-18 15:06:18,16.1307,119.7824,81.88,81,100,15.35
872,Mayo,US,2021-07-18 15:03:25,38.8876,-76.5119,82.26,65,1,5.01
873,Suhbaatar,MN,2021-07-18 15:06:19,50.2314,106.2078,60.94,89,100,4.41
874,Virden,US,2021-07-18 15:06:19,39.5009,-89.7679,77.09,86,35,6.93
875,Coari,BR,2021-07-18 15:06:20,-4.085,-63.1414,89.46,49,8,4.32
876,Lisala,CD,2021-07-18 15:06:20,2.15,21.5167,84.47,53,88,2.24
877,Half Moon Bay,US,2021-07-18 15:06:20,37.4636,-122.4286,71.06,86,1,1.01
878,Alice Springs,AU,2021-07-18 15:02:30,-23.7,133.8833,45.95,66,47,0.0
879,Singkawang,ID,2021-07-18 15:06:21,0.9,109.0,78.55,84,53,4.34
880,Ambanja,MG,2021-07-18 15:06:21,-13.6833,48.45,72.77,79,44,1.88
881,Saint-Denis,FR,2021-07-18 15:06:22,48.9167,2.3333,87.06,44,0,16.11
882,Bontang,ID,2021-07-18 15:04:00,0.1333,117.5,79.43,86,18,9.64
883,Bandarbeyla,SO,2021-07-18 15:06:22,9.4942,50.8122,78.44,76,92,31.94
884,Minab,IR,2021-07-18 15:06:22,27.1467,57.0801,92.7,66,38,7.45
885,Santo Andre,BR,2021-07-18 15:06:23,-23.6639,-46.5383,72.12,50,0,8.05
886,Sandakan,MY,2021-07-18 15:06:23,5.8402,118.1179,77.41,91,71,4.05
887,Agirish,RU,2021-07-18 15:06:24,61.9247,63.0231,67.41,67,96,3.58
888,Cabo San Lucas,MX,2021-07-18 15:06:24,22.8909,-109.9124,85.6,76,75,1.01
889,De-Kastri,RU,2021-07-18 15:06:24,51.4667,140.7833,64.27,65,0,4.72
890,Kavaratti,IN,2021-07-18 15:06:25,10.5669,72.642,82.42,79,100,19.35
891,Rio Grande,BR,2021-07-18 15:02:03,-32.035,-52.0986,47.95,65,49,29.17
